variant,simulation_id,time_s,flow_lpm,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K,model_dp1_mbar,observed_dp1_mbar
graetz_fd361_prescribed,E72,1700.0,18.575,413.4074052802853,732.126,500.6327812559049,792.5409999999999,521.8863677191243,713.583,501.0177094861583,762.447,522.2328435047945,654.608,521.3172045871584,616.208,307.3854969259123,299.74399999999997,1.3975111205361923,2.328
graetz_fd361_prescribed,E72,1750.0,18.559,413.5516935056734,732.5619999999999,500.85713702813257,794.53,522.1588716799644,715.7349999999999,501.2411089287514,764.4749999999999,522.5040809651174,656.919,521.6091462347283,618.807,307.67782252054536,300.11699999999996,1.3973825288617263,2.34
graetz_fd361_prescribed,E72,1800.0,18.548000000000002,413.69186043532324,732.9849999999999,501.0913975406659,795.189,522.4378280607951,717.537,501.47451002366915,765.51,522.7819181272943,659.105,521.9043404884362,621.269,307.9590043839424,300.47799999999995,1.397820054112883,2.365
graetz_fd361_prescribed,E72,1850.0,18.535,413.83020994677366,734.403,501.3152694242424,795.4979999999999,522.7136005347007,718.905,501.6975610756656,766.16,523.0566496322252,660.9369999999999,522.197730968926,623.499,308.2298008316549,300.83299999999997,1.3980020306791432,2.371
graetz_fd361_prescribed,E72,1900.0,18.526,413.9507664895818,734.14,501.52869486516187,795.5319999999999,522.9795483016718,720.0519999999999,501.9101742239736,766.502,523.3216048059846,662.6289999999999,522.4823086983482,625.679,308.4908636515657,301.222,1.398522658742546,2.37
graetz_fd361_prescribed,E72,1950.0,18.503,414.1071375782638,733.7,501.7554603830089,794.035,523.2411514520617,720.483,502.1363594080309,765.506,523.5823269534892,663.8209999999999,522.7580580539026,627.38,308.7427420425015,301.58099999999996,1.3976455699723047,2.377
graetz_fd361_prescribed,E72,2000.0,18.49,414.2368514230107,733.575,502.0044913671617,793.433,523.5233084251831,720.825,502.38488419974993,765.1479999999999,523.8637893783196,664.652,523.0446459772584,628.9359999999999,308.9859425418015,301.926,1.3978967071972317,2.394
graetz_fd361_prescribed,E72,2050.0,18.481,414.33349918780857,732.991,502.2067375381831,793.621,523.7934359523341,721.1679999999999,502.58642878487,765.134,524.1331800321526,665.575,523.3308130172977,630.194,309.2209168737786,302.30899999999997,1.3983470966201033,2.415
graetz_fd361_prescribed,E72,2100.0,18.483,414.3656536406134,734.7139999999999,502.3396917849667,794.953,524.0115951501737,722.213,502.7183949505337,766.25,524.3503949458233,666.806,523.5813876935895,631.659,309.4480968484941,302.666,1.399533164458557,2.408
graetz_fd361_prescribed,E72,2150.0,18.469,414.43947370542446,733.3019999999999,502.4443288849167,794.398,524.1719668915816,723.239,502.8221882932353,766.3199999999999,524.5097087877747,668.218,523.7778408820632,633.285,309.66784827762837,303.01599999999996,1.3988671100414316,2.399
graetz_fd361_prescribed,E72,2200.0,18.455000000000002,414.5064612903518,733.1679999999999,502.59465718644446,794.2869999999999,524.3400431429966,723.602,502.971960596753,766.189,524.6769563430348,669.0409999999999,523.9591590361904,634.535,309.88048119998746,303.335,1.3983410498353281,2.421
graetz_fd361_prescribed,E72,2250.0,18.452,414.5348122458235,735.1659999999999,502.71440430289306,794.446,524.5141446064878,724.135,503.0909818923891,766.367,524.8502971050041,669.9839999999999,524.147837128357,635.7929999999999,310.08619816246824,303.69399999999996,1.3988389893299344,2.418
graetz_fd361_prescribed,E72,2300.0,18.436999999999998,414.6046268566499,733.492,502.8205860228301,794.7429999999999,524.6611832912229,724.8309999999999,503.1965585619059,766.693,524.9965412526478,670.951,524.3163197293817,636.846,310.28527147341254,304.03799999999995,1.3980260682120522,2.427
graetz_fd361_prescribed,E72,2350.0,18.442999999999998,414.6415612997184,733.7049999999999,502.92104136908785,795.1229999999999,524.8010084298705,725.515,503.2963282121549,767.067,525.1356083406073,671.909,524.4729906833838,637.978,310.4780587312494,304.387,1.3993610549009987,2.423
graetz_fd361_prescribed,E72,2400.0,18.413,414.8076075850343,736.6579999999999,503.0613675615744,797.554,524.935915432769,726.708,503.4364835382722,768.949,525.2698963083101,673.086,524.6177507240182,639.1479999999999,310.665021455069,304.75399999999996,1.3971793440162226,2.45
graetz_fd361_prescribed,E72,2450.0,18.409999999999997,414.92347466626376,737.174,503.2812201567169,798.584,525.1420899561607,728.173,503.6563004571609,770.162,525.475853499523,674.603,524.8054838828896,640.54,310.8465906403099,305.11499999999995,1.3981937736490266,2.461
graetz_fd361_prescribed,E72,2500.0,18.398,415.03650136235905,736.799,503.45075823685715,799.538,525.3537536608221,729.2909999999999,503.82560240476704,771.131,525.6872555364712,675.887,525.0187870899724,641.728,311.0231525921422,305.453,1.3981040738802695,2.455
graetz_fd361_prescribed,E72,2550.0,18.381,415.16548584747153,739.3199999999999,503.6429484693665,801.947,525.5600410360122,730.723,504.0177214906238,773.044,525.8933054208115,677.304,525.2262852516839,642.983,311.19501600868097,305.817,1.3975643557911663,2.478
graetz_fd361_prescribed,E72,2600.0,18.38,415.22698773436156,740.728,503.8098299137109,804.242,525.769256553683,732.555,504.1842992092695,775.211,526.1022763380556,678.999,525.4388168571393,644.3340000000001,311.362400605118,306.13,1.3985512871483539,2.477
graetz_fd361_prescribed,E72,2650.0,18.372,415.29453383819214,741.0319999999999,503.91892418746323,806.232,525.9345443945515,734.44,504.29294494202736,777.3489999999999,526.2671165771967,680.779,525.6250973483158,645.885,311.52550515375617,306.436,1.3985262222869679,2.489
graetz_fd361_prescribed,E72,2700.0,18.361,415.3743183508931,741.152,504.04507891524855,806.536,526.079362970659,735.674,504.4188300134564,777.942,526.4115045048301,682.222,525.7831228620108,647.29,311.6845403353661,306.74199999999996,1.3982043085476392,2.49
graetz_fd361_prescribed,E72,2750.0,18.373,415.35672409977906,740.226,504.1172328299608,805.154,526.2106031396822,736.626,504.4903358051155,777.7729999999999,526.5422445591237,683.434,525.9316767675155,648.9849999999999,311.8396653328663,307.067,1.39998676403625,2.496
graetz_fd361_prescribed,E72,2800.0,18.361,415.4020900534695,738.3969999999999,504.1443167713944,802.654,526.2808246209705,735.736,504.5168602456755,775.578,526.6117687389345,683.4179999999999,526.0337172292341,649.6479999999999,311.9910032492028,307.366,1.3990299068629652,2.499
graetz_fd361_prescribed,E72,2850.0,18.361,415.45133411188533,738.203,504.22163058249504,801.524,526.3568941359323,734.971,504.5938487946579,774.443,526.6873172343758,683.172,526.1191798235261,649.997,312.1387041299461,307.69,1.3995259395872939,2.493
graetz_fd361_prescribed,E72,2900.0,18.352,415.51659295607135,736.2349999999999,504.3054256904154,799.307,526.44922789935,734.3399999999999,504.6774126640905,772.739,526.7792664587523,683.092,526.2153491897635,650.498,312.28296862218826,308.01,1.3991383941030118,2.479
graetz_fd361_prescribed,E72,2950.0,18.353,415.56489801474453,738.183,504.3922058874466,799.3729999999999,526.5508802746974,733.822,504.7639279927881,772.392,526.8805965846103,682.8879999999999,526.320398075346,650.567,312.42394633957207,308.32099999999997,1.3998248752569413,2.483
graetz_fd361_prescribed,E72,3000.0,18.344,415.6352849930309,739.169,504.47545469318834,800.636,526.6481763884866,734.064,504.84698192021983,773.082,526.9775815681103,683.1859999999999,526.4238077752902,650.887,312.5618060127294,308.628,1.3994556324250396,2.49
graetz_fd361_prescribed,E72,3050.0,18.339,415.7042774460567,737.7919999999999,504.58091185466367,800.3919999999999,526.7564562695468,734.894,504.9523318521457,773.443,527.0856427030715,684.045,526.5317530640704,651.824,312.6966768697272,308.926,1.3996046459250486,2.482
graetz_fd361_prescribed,E72,3100.0,18.333000000000002,415.7700653161199,737.963,504.68220807302396,798.812,526.8725249000989,734.5989999999999,505.05350133000104,772.135,527.2015312819442,684.2049999999999,526.6482533942585,652.367,312.82868476474346,309.24199999999996,1.3996455210753482,2.491
graetz_fd361_prescribed,E72,3150.0,18.326999999999998,415.825823744608,737.231,504.78056764273117,798.288,526.9869322808665,734.231,505.15172654426635,771.567,527.3157602551481,684.15,526.7653143529262,652.662,312.9579353256812,309.55499999999995,1.3996577608310021,2.487
graetz_fd361_prescribed,E72,3200.0,18.317999999999998,415.9010605069727,738.578,504.8828552034023,797.723,527.1008736288196,733.992,505.2539374519448,771.04,527.4295434211282,684.18,526.8813169939965,652.896,313.08450269691974,309.84499999999997,1.3993900068960206,2.497
graetz_fd361_prescribed,E72,3214.0,18.316,415.9199022172031,737.656,504.91504939939455,797.899,527.1339966971284,733.977,505.2861256391902,771.112,527.4626332047217,684.1869999999999,526.9143027676118,652.9549999999999,313.1194777851722,309.928,1.3993814631031767,2.485
graetz_fd361_prescribed,E77,0.0,13.844999999999999,295.3565,310.26,295.3565,317.86199999999997,295.3565,319.984,295.3565,318.99399999999997,295.3565,321.865,295.3564999999999,322.57,295.3565,308.08399999999995,0.021730517832921237,0.062
graetz_fd361_prescribed,E77,50.0,13.834,362.295958348885,346.686,352.9775683104389,346.442,320.1225949836305,329.808,353.24469334052856,333.02299999999997,320.2375386150256,325.60999999999996,310.4052877097537,325.294,295.35695883993947,307.83299999999997,0.21951223042273704,0.137
graetz_fd361_prescribed,E77,100.0,13.829,370.8528747518422,383.27,394.4087001766119,392.364,361.33316881911446,358.804,394.7713931683468,369.07599999999996,361.57096685002944,344.88699999999994,341.23578927691756,339.876,295.3612426930449,307.59499999999997,0.3589395173044304,0.21
graetz_fd361_prescribed,E77,150.0,13.834,373.2127882150904,414.554,411.9558432835464,431.01599999999996,393.48535535917813,386.082,412.32753858963497,403.24199999999996,393.7958044243098,365.55199999999996,372.0198669354375,355.041,295.37756926101827,307.33099999999996,0.4417449319437191,0.291
graetz_fd361_prescribed,E77,200.0,13.843,374.09349401348027,442.467,419.38015953262084,465.436,411.996053406461,410.928,419.7346233109015,435.465,412.327040345977,385.241,393.66659533587773,368.95899999999995,295.418606821724,307.09,0.48665141589285177,0.358
graetz_fd361_prescribed,E77,250.0,13.844999999999999,374.5280198031941,462.21899999999994,422.9175519783017,490.384,421.96017524139006,429.941,423.2514222635309,459.856,422.2860411063077,400.849,407.2037443118119,380.08099999999996,295.4968569583033,306.88199999999995,0.5105868018852456,0.409
graetz_fd361_prescribed,E77,300.0,13.846,374.8118651013999,477.556,424.8883083148901,510.346,427.5725206991497,445.645,425.2042305937712,480.022,427.8850815374338,414.16599999999994,415.6642616216451,389.953,295.62089524620603,306.68399999999997,0.5244194977375481,0.447
graetz_fd361_prescribed,E77,350.0,13.841,375.04036712883976,490.54099999999994,426.16506370480107,526.992,431.03757070756427,459.188,426.4664915220051,496.95399999999995,431.33598645582873,425.93499999999995,421.2305631205696,399.06899999999996,295.7941841210939,306.491,0.5328255941183401,0.497
graetz_fd361_prescribed,E77,400.0,13.834,375.23968593800305,501.03,427.0990083446056,540.175,433.39591570175554,470.032,427.3888742605238,510.437,433.68167953793267,435.388,425.13788303240784,406.751,296.0154646303753,306.32399999999996,0.5384855021052429,0.527
graetz_fd361_prescribed,E77,450.0,13.847999999999999,375.35854453971325,508.92099999999994,427.8026501820117,550.858,435.12919617190465,479.489,428.08297811112647,521.6949999999999,435.4041538523202,443.79699999999997,428.04934561484424,414.01699999999994,296.2800570185884,306.176,0.544249331198443,0.556
graetz_fd361_prescribed,E77,500.0,13.854000000000001,375.45287461902336,514.259,428.31754664407254,558.2059999999999,436.44431589977194,487.24899999999997,428.5898087751398,529.991,436.70999393485636,450.95899999999995,430.2909608021189,420.655,296.58128955984074,306.046,0.5482228585011263,0.593
graetz_fd361_prescribed,E77,550.0,13.848999999999998,375.5814377335557,518.91,428.75124190866666,564.922,437.4724840427559,494.068,429.0168221848129,537.476,437.7301921517135,457.34399999999994,432.0507213909291,426.92099999999994,296.9116054145967,305.91499999999996,0.5506605256726788,0.608
graetz_fd361_prescribed,E77,600.0,13.842,375.6882880994094,523.649,429.15776382945126,569.947,438.32908899338963,499.437,429.4177736440413,542.8979999999999,438.5800279981867,462.501,433.4794692207068,432.272,297.26340333387594,305.804,0.5525442839616562,0.627
graetz_fd361_prescribed,E77,650.0,13.847,375.721452627558,527.077,429.49477949639163,574.2919999999999,439.0668381282461,504.38199999999995,429.7498043168731,547.8,439.3119367295671,467.24299999999994,434.6793485064389,437.23299999999995,297.62945717934747,305.66299999999995,0.5549822394893794,0.654
graetz_fd361_prescribed,E77,700.0,13.85,375.7156975887168,529.94,429.7367637083924,578.4,439.67963261720206,509.13599999999997,429.98719522063925,552.3,439.9194813949381,471.86899999999997,435.6848237861153,442.205,298.0033054963692,305.532,0.5567966242264152,0.666
graetz_fd361_prescribed,E77,750.0,13.839,375.746761831763,533.538,429.9409778733698,582.267,440.18173859715876,513.152,430.187385834908,556.271,440.41683338293643,475.80499999999995,436.51545786136603,446.45099999999996,298.37950592095945,305.417,0.5572150422676271,0.684
graetz_fd361_prescribed,E77,800.0,13.841999999999999,375.75600697398863,536.864,430.13772182705657,585.899,440.6183580307525,517.064,430.3805581934588,560.086,440.8492189899051,479.61899999999997,437.21932683201817,450.566,298.7536561347877,305.33599999999996,0.5586450461897746,0.698
graetz_fd361_prescribed,E77,850.0,13.846,375.75772574404743,539.5899999999999,430.2876993806799,589.371,440.99816931063367,521.0219999999999,430.5272073149659,563.746,441.2251877931689,483.495,437.82572295005775,454.772,299.12236573084857,305.239,0.5599499852890414,0.719
graetz_fd361_prescribed,E77,900.0,13.834999999999999,375.826410073351,541.467,430.43852326493413,592.191,441.3263703359009,524.429,430.6751580300494,566.861,441.549896295802,486.91999999999996,438.3429967724203,458.514,299.48312334615116,305.17499999999995,0.559987140834988,0.726
graetz_fd361_prescribed,E77,950.0,13.853000000000002,375.8415099653433,543.962,430.59146281774986,594.925,441.63230947868345,527.632,430.82544064858496,569.804,441.8527081187633,490.109,438.80375759944945,462.131,299.834208321448,305.12899999999996,0.5623552410711244,0.754
graetz_fd361_prescribed,E77,1000.0,13.838,375.9428490101835,545.738,430.7246183317821,597.69,441.90727858403653,530.8820000000001,430.9562434018145,572.7159999999999,442.1248146245392,493.335,439.21050816228166,465.86,300.17446149491525,305.114,0.5619553497290158,0.769
graetz_fd361_prescribed,E77,1050.0,13.849999999999998,375.99799315828244,547.813,430.894240596455,599.99,442.1756513911564,533.663,431.12379637651503,575.2149999999999,442.39064571175595,496.254,439.5831130180687,469.158,300.5031843070661,305.09799999999996,0.563832503784414,0.777
graetz_fd361_prescribed,E77,1100.0,13.842,376.08332675681567,549.265,431.03683038261823,601.858,442.43436246053983,536.363,431.2644421475794,577.422,442.64704382763733,499.04699999999997,439.9305369833917,472.299,300.81995226649883,305.09,0.563984732966211,0.792
graetz_fd361_prescribed,E77,1150.0,13.852,376.1325179543052,550.64,431.18353517702167,603.692,442.6783151597342,538.886,431.40934420604117,579.404,442.8888651874304,501.71399999999994,440.2528910905978,475.356,301.1246070767504,305.08799999999997,0.5655944874401381,0.803
graetz_fd361_prescribed,E77,1200.0,13.845999999999998,376.2108216741464,552.3119999999999,431.30785095209166,605.905,442.9033928979784,541.256,431.53197750058183,581.675,443.11195206010296,504.18499999999995,440.5479672960929,478.144,301.4171855765664,305.118,0.5658110193219535,0.819
graetz_fd361_prescribed,E77,1250.0,13.835999999999999,376.3007809434904,553.281,431.46522419676484,608.0989999999999,443.1225380374454,543.655,431.6879649118094,583.961,443.32930822273227,506.75699999999995,440.82104010306307,480.84399999999994,301.69786471263546,305.12699999999995,0.5657639902925206,0.831
graetz_fd361_prescribed,E77,1300.0,13.853000000000002,376.29687809318284,554.211,431.5907483569029,609.337,443.3423708202355,546.117,431.81196909245307,585.675,443.5474943953461,509.361,441.0896071019864,483.784,301.9668278408671,305.13599999999997,0.5678137966182147,0.837
graetz_fd361_prescribed,E77,1350.0,13.835999999999999,376.3606009412884,554.9449999999999,431.67568081216973,609.958,443.5255834668349,547.703,431.8954912218787,586.491,443.7290685070162,511.41999999999996,441.32766181087436,486.116,302.22436291393683,305.15799999999996,0.5669335008692725,0.844
