time,hour,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
4988,1.385555556,974.027,336.532,771.053,347.916,300.943,298.152,298.276,1013.155,1021.096,848.69,897.673,1047.805,299.972,299.625,298.363,298.595
4989,1.385833333,974.027,336.532,771.053,347.916,300.943,298.152,298.276,1013.155,1021.096,848.69,897.673,1047.805,299.972,299.625,298.363,298.595
4990,1.386111111,974.027,336.532,771.053,347.916,300.943,298.152,298.276,1013.155,1021.096,848.69,897.673,1047.805,299.972,299.625,298.363,298.595
4991,1.386388889,974.027,336.532,771.053,347.916,300.943,298.152,298.276,1013.155,1021.096,848.69,897.673,1047.805,299.972,299.625,298.363,298.595
4992,1.386666667,974.6,336.555,771.091,347.922,300.934,298.15,298.283,1013.232,1021.123,848.693,897.693,1047.861,299.972,299.628,298.366,298.6
4993,1.386944444,974.6,336.555,771.091,347.922,300.934,298.15,298.283,1013.232,1021.123,848.693,897.693,1047.861,299.972,299.628,298.366,298.6
4994,1.387222222,974.6,336.555,771.091,347.922,300.934,298.15,298.283,1013.232,1021.123,848.693,897.693,1047.861,299.972,299.628,298.366,298.6
4995,1.3875,974.473,336.569,771.096,347.931,300.914,298.147,298.286,1012.997,1021.14,848.709,897.701,1047.92,299.975,299.623,298.363,298.596
4996,1.387777778,974.473,336.569,771.096,347.931,300.914,298.147,298.286,1012.997,1021.14,848.709,897.701,1047.92,299.975,299.623,298.363,298.596
4997,1.388055556,974.473,336.569,771.096,347.931,300.914,298.147,298.286,1012.997,1021.14,848.709,897.701,1047.92,299.975,299.623,298.363,298.596
4998,1.388333333,974.473,336.569,771.096,347.931,300.914,298.147,298.286,1012.997,1021.14,848.709,897.701,1047.92,299.975,299.623,298.363,298.596
4999,1.388611111,974.472,336.584,771.114,347.94,300.925,298.146,298.272,1012.943,1021.167,848.713,897.706,1047.974,299.967,299.629,298.363,298.59
5000,1.388888889,974.472,336.584,771.114,347.94,300.925,298.146,298.272,1012.943,1021.167,848.713,897.706,1047.974,299.967,299.629,298.363,298.59
5001,1.389166667,974.472,336.584,771.114,347.94,300.925,298.146,298.272,1012.943,1021.167,848.713,897.706,1047.974,299.967,299.629,298.363,298.59
5002,1.389444444,974.004,336.608,771.153,347.962,300.951,298.163,298.293,1012.95,1021.228,848.731,897.709,1048.036,299.981,299.637,298.373,298.604
5003,1.389722222,974.004,336.608,771.153,347.962,300.951,298.163,298.293,1012.95,1021.228,848.731,897.709,1048.036,299.981,299.637,298.373,298.604
5004,1.39,974.004,336.608,771.153,347.962,300.951,298.163,298.293,1012.95,1021.228,848.731,897.709,1048.036,299.981,299.637,298.373,298.604
5005,1.390277778,974.004,336.608,771.153,347.962,300.951,298.163,298.293,1012.95,1021.228,848.731,897.709,1048.036,299.981,299.637,298.373,298.604
5006,1.390555556,973.79,336.63,771.187,347.973,300.953,298.156,298.286,1013.128,1021.259,848.746,897.738,1048.089,299.986,299.635,298.376,298.61
5007,1.390833333,973.79,336.63,771.187,347.973,300.953,298.156,298.286,1013.128,1021.259,848.746,897.738,1048.089,299.986,299.635,298.376,298.61
5008,1.391111111,973.79,336.63,771.187,347.973,300.953,298.156,298.286,1013.128,1021.259,848.746,897.738,1048.089,299.986,299.635,298.376,298.61
5009,1.391388889,973.568,336.639,771.215,347.962,300.939,298.147,298.269,1013.407,1021.284,848.749,897.744,1048.115,299.976,299.631,298.372,298.601
5010,1.391666667,973.568,336.639,771.215,347.962,300.939,298.147,298.269,1013.407,1021.284,848.749,897.744,1048.115,299.976,299.631,298.372,298.601
5011,1.391944444,973.568,336.639,771.215,347.962,300.939,298.147,298.269,1013.407,1021.284,848.749,897.744,1048.115,299.976,299.631,298.372,298.601
5012,1.392222222,973.568,336.639,771.215,347.962,300.939,298.147,298.269,1013.407,1021.284,848.749,897.744,1048.115,299.976,299.631,298.372,298.601
5013,1.3925,973.18,336.668,771.254,347.98,300.961,298.158,298.291,1013.414,1021.329,848.767,897.793,1048.162,299.984,299.654,298.379,298.621
5014,1.392777778,973.18,336.668,771.254,347.98,300.961,298.158,298.291,1013.414,1021.329,848.767,897.793,1048.162,299.984,299.654,298.379,298.621
5015,1.393055556,973.18,336.668,771.254,347.98,300.961,298.158,298.291,1013.414,1021.329,848.767,897.793,1048.162,299.984,299.654,298.379,298.621
5016,1.393333333,973.392,336.692,771.289,347.992,300.959,298.165,298.287,1013.094,1021.348,848.795,897.814,1048.202,299.993,299.644,298.385,298.623
5017,1.393611111,973.392,336.692,771.289,347.992,300.959,298.165,298.287,1013.094,1021.348,848.795,897.814,1048.202,299.993,299.644,298.385,298.623
5018,1.393888889,973.392,336.692,771.289,347.992,300.959,298.165,298.287,1013.094,1021.348,848.795,897.814,1048.202,299.993,299.644,298.385,298.623
5019,1.394166667,973.392,336.692,771.289,347.992,300.959,298.165,298.287,1013.094,1021.348,848.795,897.814,1048.202,299.993,299.644,298.385,298.623
5020,1.394444444,973.289,336.715,771.307,348.014,300.95,298.162,298.284,1012.957,1021.368,848.809,897.799,1048.189,300.002,299.658,298.392,298.621
5021,1.394722222,973.289,336.715,771.307,348.014,300.95,298.162,298.284,1012.957,1021.368,848.809,897.799,1048.189,300.002,299.658,298.392,298.621
5022,1.395,973.289,336.715,771.307,348.014,300.95,298.162,298.284,1012.957,1021.368,848.809,897.799,1048.189,300.002,299.658,298.392,298.621
5023,1.395277778,973.244,336.731,771.304,348.027,300.968,298.151,298.288,1012.823,1021.364,848.817,897.807,1048.148,299.995,299.642,298.39,298.626
5024,1.395555556,973.244,336.731,771.304,348.027,300.968,298.151,298.288,1012.823,1021.364,848.817,897.807,1048.148,299.995,299.642,298.39,298.626
5025,1.395833333,973.244,336.731,771.304,348.027,300.968,298.151,298.288,1012.823,1021.364,848.817,897.807,1048.148,299.995,299.642,298.39,298.626
5026,1.396111111,973.244,336.731,771.304,348.027,300.968,298.151,298.288,1012.823,1021.364,848.817,897.807,1048.148,299.995,299.642,298.39,298.626
5027,1.396388889,972.784,336.741,771.287,348.044,300.95,298.156,298.277,1013.021,1021.365,848.841,897.822,1048.127,299.986,299.653,298.383,298.62
5028,1.396666667,972.784,336.741,771.287,348.044,300.95,298.156,298.277,1013.021,1021.365,848.841,897.822,1048.127,299.986,299.653,298.383,298.62
5029,1.396944444,972.784,336.741,771.287,348.044,300.95,298.156,298.277,1013.021,1021.365,848.841,897.822,1048.127,299.986,299.653,298.383,298.62
5030,1.397222222,972.612,336.771,771.347,348.061,300.961,298.168,298.3,1013.268,1021.37,848.863,897.859,1048.118,300.009,299.66,298.392,298.626
5031,1.3975,972.612,336.771,771.347,348.061,300.961,298.168,298.3,1013.268,1021.37,848.863,897.859,1048.118,300.009,299.66,298.392,298.626
5032,1.397777778,972.612,336.771,771.347,348.061,300.961,298.168,298.3,1013.268,1021.37,848.863,897.859,1048.118,300.009,299.66,298.392,298.626
5033,1.398055556,972.612,336.771,771.347,348.061,300.961,298.168,298.3,1013.268,1021.37,848.863,897.859,1048.118,300.009,299.66,298.392,298.626
5034,1.398333333,973.272,336.786,771.401,348.083,300.964,298.16,298.295,1013.071,1021.361,848.883,897.904,1048.103,300.002,299.661,298.404,298.634
5035,1.398611111,973.272,336.786,771.401,348.083,300.964,298.16,298.295,1013.071,1021.361,848.883,897.904,1048.103,300.002,299.661,298.404,298.634
5036,1.398888889,973.272,336.786,771.401,348.083,300.964,298.16,298.295,1013.071,1021.361,848.883,897.904,1048.103,300.002,299.661,298.404,298.634
5037,1.399166667,973.354,336.813,771.408,348.097,300.977,298.169,298.302,1012.687,1021.355,848.911,897.875,1048.105,300.007,299.663,298.405,298.641
5038,1.399444444,973.354,336.813,771.408,348.097,300.977,298.169,298.302,1012.687,1021.355,848.911,897.875,1048.105,300.007,299.663,298.405,298.641
5039,1.399722222,973.354,336.813,771.408,348.097,300.977,298.169,298.302,1012.687,1021.355,848.911,897.875,1048.105,300.007,299.663,298.405,298.641
5040,1.4,973.354,336.813,771.408,348.097,300.977,298.169,298.302,1012.687,1021.355,848.911,897.875,1048.105,300.007,299.663,298.405,298.641
5041,1.400277778,973.377,336.817,771.417,348.099,300.982,298.162,298.303,1012.38,1021.346,848.922,897.916,1048.082,300.001,299.659,298.404,298.639
5042,1.400555556,973.377,336.817,771.417,348.099,300.982,298.162,298.303,1012.38,1021.346,848.922,897.916,1048.082,300.001,299.659,298.404,298.639
5043,1.400833333,973.377,336.817,771.417,348.099,300.982,298.162,298.303,1012.38,1021.346,848.922,897.916,1048.082,300.001,299.659,298.404,298.639
5044,1.401111111,974.036,336.835,771.444,348.112,300.968,298.16,298.298,1012.228,1021.333,848.948,897.935,1048.096,300.01,299.665,298.398,298.641
5045,1.401388889,974.036,336.835,771.444,348.112,300.968,298.16,298.298,1012.228,1021.333,848.948,897.935,1048.096,300.01,299.665,298.398,298.641
5046,1.401666667,974.036,336.835,771.444,348.112,300.968,298.16,298.298,1012.228,1021.333,848.948,897.935,1048.096,300.01,299.665,298.398,298.641
5047,1.401944444,974.036,336.835,771.444,348.112,300.968,298.16,298.298,1012.228,1021.333,848.948,897.935,1048.096,300.01,299.665,298.398,298.641
5048,1.402222222,973.46,336.855,771.485,348.125,300.98,298.159,298.297,1012.238,1021.329,848.967,897.948,1048.084,300.013,299.668,298.4,298.627
5049,1.4025,973.46,336.855,771.485,348.125,300.98,298.159,298.297,1012.238,1021.329,848.967,897.948,1048.084,300.013,299.668,298.4,298.627
5050,1.402777778,973.46,336.855,771.485,348.125,300.98,298.159,298.297,1012.238,1021.329,848.967,897.948,1048.084,300.013,299.668,298.4,298.627
5051,1.403055556,973.384,336.873,771.522,348.143,300.967,298.161,298.297,1012.028,1021.317,848.991,897.984,1048.069,300.01,299.662,298.405,298.643
5052,1.403333333,973.384,336.873,771.522,348.143,300.967,298.161,298.297,1012.028,1021.317,848.991,897.984,1048.069,300.01,299.662,298.405,298.643
5053,1.403611111,973.384,336.873,771.522,348.143,300.967,298.161,298.297,1012.028,1021.317,848.991,897.984,1048.069,300.01,299.662,298.405,298.643
5054,1.403888889,973.384,336.873,771.522,348.143,300.967,298.161,298.297,1012.028,1021.317,848.991,897.984,1048.069,300.01,299.662,298.405,298.643
5055,1.404166667,973.337,336.899,771.537,348.138,300.986,298.165,298.292,1012.202,1021.292,848.997,897.97,1048.02,300.015,299.669,298.406,298.635
5056,1.404444444,973.337,336.899,771.537,348.138,300.986,298.165,298.292,1012.202,1021.292,848.997,897.97,1048.02,300.015,299.669,298.406,298.635
5057,1.404722222,973.337,336.899,771.537,348.138,300.986,298.165,298.292,1012.202,1021.292,848.997,897.97,1048.02,300.015,299.669,298.406,298.635
5058,1.405,974.082,336.918,771.562,348.159,300.99,298.169,298.302,1012.103,1021.275,849.023,898.005,1047.991,300.011,299.674,298.413,298.655
5059,1.405277778,974.082,336.918,771.562,348.159,300.99,298.169,298.302,1012.103,1021.275,849.023,898.005,1047.991,300.011,299.674,298.413,298.655
5060,1.405555556,974.082,336.918,771.562,348.159,300.99,298.169,298.302,1012.103,1021.275,849.023,898.005,1047.991,300.011,299.674,298.413,298.655
5061,1.405833333,974.082,336.918,771.562,348.159,300.99,298.169,298.302,1012.103,1021.275,849.023,898.005,1047.991,300.011,299.674,298.413,298.655
5062,1.406111111,974.667,336.937,771.581,348.171,301.002,298.167,298.296,1011.982,1021.245,849.04,898.039,1047.965,300.027,299.671,298.415,298.647
5063,1.406388889,974.667,336.937,771.581,348.171,301.002,298.167,298.296,1011.982,1021.245,849.04,898.039,1047.965,300.027,299.671,298.415,298.647
5064,1.406666667,974.667,336.937,771.581,348.171,301.002,298.167,298.296,1011.982,1021.245,849.04,898.039,1047.965,300.027,299.671,298.415,298.647
5065,1.406944444,975.044,336.955,771.62,348.193,301.007,298.16,298.288,1011.886,1021.22,849.056,898.046,1047.926,300.016,299.678,298.417,298.649
5066,1.407222222,975.044,336.955,771.62,348.193,301.007,298.16,298.288,1011.886,1021.22,849.056,898.046,1047.926,300.016,299.678,298.417,298.649
5067,1.4075,975.044,336.955,771.62,348.193,301.007,298.16,298.288,1011.886,1021.22,849.056,898.046,1047.926,300.016,299.678,298.417,298.649
5068,1.407777778,975.044,336.955,771.62,348.193,301.007,298.16,298.288,1011.886,1021.22,849.056,898.046,1047.926,300.016,299.678,298.417,298.649
5069,1.408055556,975.448,336.987,771.656,348.206,301.026,298.171,298.302,1011.769,1021.209,849.088,898.038,1047.883,300.032,299.682,298.42,298.657
5070,1.408333333,975.448,336.987,771.656,348.206,301.026,298.171,298.302,1011.769,1021.209,849.088,898.038,1047.883,300.032,299.682,298.42,298.657
5071,1.408611111,975.448,336.987,771.656,348.206,301.026,298.171,298.302,1011.769,1021.209,849.088,898.038,1047.883,300.032,299.682,298.42,298.657
5072,1.408888889,975.911,336.992,771.661,348.213,301.005,298.167,298.296,1011.348,1021.172,849.097,898.053,1047.836,300.037,299.686,298.431,298.658
5073,1.409166667,975.911,336.992,771.661,348.213,301.005,298.167,298.296,1011.348,1021.172,849.097,898.053,1047.836,300.037,299.686,298.431,298.658
5074,1.409444444,975.911,336.992,771.661,348.213,301.005,298.167,298.296,1011.348,1021.172,849.097,898.053,1047.836,300.037,299.686,298.431,298.658
5075,1.409722222,975.911,336.992,771.661,348.213,301.005,298.167,298.296,1011.348,1021.172,849.097,898.053,1047.836,300.037,299.686,298.431,298.658
5076,1.41,975.517,337.025,771.73,348.232,301.037,298.176,298.3,1011.235,1021.149,849.13,898.105,1047.829,300.032,299.698,298.435,298.674
5077,1.410277778,975.517,337.025,771.73,348.232,301.037,298.176,298.3,1011.235,1021.149,849.13,898.105,1047.829,300.032,299.698,298.435,298.674
5078,1.410555556,975.517,337.025,771.73,348.232,301.037,298.176,298.3,1011.235,1021.149,849.13,898.105,1047.829,300.032,299.698,298.435,298.674
5079,1.410833333,975.274,337.033,771.721,348.225,301.01,298.142,298.288,1011.13,1021.093,849.127,898.089,1047.767,300.031,299.681,298.42,298.66
5080,1.411111111,975.274,337.033,771.721,348.225,301.01,298.142,298.288,1011.13,1021.093,849.127,898.089,1047.767,300.031,299.681,298.42,298.66
5081,1.411388889,975.274,337.033,771.721,348.225,301.01,298.142,298.288,1011.13,1021.093,849.127,898.089,1047.767,300.031,299.681,298.42,298.66
5082,1.411666667,975.274,337.033,771.721,348.225,301.01,298.142,298.288,1011.13,1021.093,849.127,898.089,1047.767,300.031,299.681,298.42,298.66
5083,1.411944444,975.148,337.055,771.738,348.226,301.027,298.158,298.29,1011.162,1021.07,849.153,898.09,1047.707,300.045,299.694,298.44,298.672
5084,1.412222222,975.148,337.055,771.738,348.226,301.027,298.158,298.29,1011.162,1021.07,849.153,898.09,1047.707,300.045,299.694,298.44,298.672
5085,1.4125,975.148,337.055,771.738,348.226,301.027,298.158,298.29,1011.162,1021.07,849.153,898.09,1047.707,300.045,299.694,298.44,298.672
5086,1.412777778,975.125,337.079,771.732,348.232,301.027,298.146,298.277,1011.46,1021.012,849.16,898.086,1047.633,300.038,299.693,298.427,298.671
5087,1.413055556,975.125,337.079,771.732,348.232,301.027,298.146,298.277,1011.46,1021.012,849.16,898.086,1047.633,300.038,299.693,298.427,298.671
5088,1.413333333,975.125,337.079,771.732,348.232,301.027,298.146,298.277,1011.46,1021.012,849.16,898.086,1047.633,300.038,299.693,298.427,298.671
5089,1.413611111,975.125,337.079,771.732,348.232,301.027,298.146,298.277,1011.46,1021.012,849.16,898.086,1047.633,300.038,299.693,298.427,298.671
5090,1.413888889,974.89,337.105,771.763,348.259,301.037,298.158,298.292,1011.768,1020.977,849.175,898.098,1047.598,300.051,299.695,298.443,298.676
5091,1.414166667,974.89,337.105,771.763,348.259,301.037,298.158,298.292,1011.768,1020.977,849.175,898.098,1047.598,300.051,299.695,298.443,298.676
5092,1.414444444,974.89,337.105,771.763,348.259,301.037,298.158,298.292,1011.768,1020.977,849.175,898.098,1047.598,300.051,299.695,298.443,298.676
5093,1.414722222,975.143,337.107,771.752,348.261,301.026,298.145,298.295,1011.742,1020.918,849.175,898.08,1047.533,300.043,299.704,298.429,298.674
5094,1.415,975.143,337.107,771.752,348.261,301.026,298.145,298.295,1011.742,1020.918,849.175,898.08,1047.533,300.043,299.704,298.429,298.674
5095,1.415277778,975.143,337.107,771.752,348.261,301.026,298.145,298.295,1011.742,1020.918,849.175,898.08,1047.533,300.043,299.704,298.429,298.674
5096,1.415555556,975.143,337.107,771.752,348.261,301.026,298.145,298.295,1011.742,1020.918,849.175,898.08,1047.533,300.043,299.704,298.429,298.674
5097,1.415833333,974.774,337.138,771.76,348.279,301.037,298.149,298.291,1012.013,1020.893,849.195,898.098,1047.497,300.051,299.707,298.444,298.684
5098,1.416111111,974.774,337.138,771.76,348.279,301.037,298.149,298.291,1012.013,1020.893,849.195,898.098,1047.497,300.051,299.707,298.444,298.684
5099,1.416388889,974.774,337.138,771.76,348.279,301.037,298.149,298.291,1012.013,1020.893,849.195,898.098,1047.497,300.051,299.707,298.444,298.684
5100,1.416666667,974.383,337.16,771.788,348.293,301.04,298.142,298.296,1012.384,1020.843,849.207,898.127,1047.478,300.054,299.716,298.442,298.693
5101,1.416944444,974.383,337.16,771.788,348.293,301.04,298.142,298.296,1012.384,1020.843,849.207,898.127,1047.478,300.054,299.716,298.442,298.693
5102,1.417222222,974.383,337.16,771.788,348.293,301.04,298.142,298.296,1012.384,1020.843,849.207,898.127,1047.478,300.054,299.716,298.442,298.693
5103,1.4175,974.383,337.16,771.788,348.293,301.04,298.142,298.296,1012.384,1020.843,849.207,898.127,1047.478,300.054,299.716,298.442,298.693
5104,1.417777778,973.575,337.183,771.797,348.306,301.036,298.146,298.288,1012.815,1020.827,849.208,898.071,1047.445,300.063,299.712,298.44,298.683
5105,1.418055556,973.575,337.183,771.797,348.306,301.036,298.146,298.288,1012.815,1020.827,849.208,898.071,1047.445,300.063,299.712,298.44,298.683
5106,1.418333333,973.575,337.183,771.797,348.306,301.036,298.146,298.288,1012.815,1020.827,849.208,898.071,1047.445,300.063,299.712,298.44,298.683
5107,1.418611111,973.404,337.191,771.829,348.299,301.045,298.159,298.285,1013.213,1020.808,849.206,898.081,1047.471,300.054,299.708,298.436,298.678
5108,1.418888889,973.404,337.191,771.829,348.299,301.045,298.159,298.285,1013.213,1020.808,849.206,898.081,1047.471,300.054,299.708,298.436,298.678
5109,1.419166667,973.404,337.191,771.829,348.299,301.045,298.159,298.285,1013.213,1020.808,849.206,898.081,1047.471,300.054,299.708,298.436,298.678
5110,1.419444444,973.404,337.191,771.829,348.299,301.045,298.159,298.285,1013.213,1020.808,849.206,898.081,1047.471,300.054,299.708,298.436,298.678
5111,1.419722222,973.78,337.209,771.853,348.321,301.035,298.154,298.28,1013.181,1020.812,849.206,898.087,1047.513,300.064,299.718,298.445,298.679
5112,1.42,973.78,337.209,771.853,348.321,301.035,298.154,298.28,1013.181,1020.812,849.206,898.087,1047.513,300.064,299.718,298.445,298.679
5113,1.420277778,973.78,337.209,771.853,348.321,301.035,298.154,298.28,1013.181,1020.812,849.206,898.087,1047.513,300.064,299.718,298.445,298.679
