time,hour,T3,T8,T9,T10,T11,T12
4761,1.3225,769.505,1014.046,1021.783,847.708,897.087,1048.513
4762,1.322777778,769.505,1014.046,1021.783,847.708,897.087,1048.513
4763,1.323055556,769.561,1013.788,1021.781,847.735,897.133,1048.518
4764,1.323333333,769.561,1013.788,1021.781,847.735,897.133,1048.518
4765,1.323611111,769.561,1013.788,1021.781,847.735,897.133,1048.518
4766,1.323888889,769.561,1013.788,1021.781,847.735,897.133,1048.518
4767,1.324166667,769.592,1013.837,1021.771,847.75,897.125,1048.529
4768,1.324444444,769.592,1013.837,1021.771,847.75,897.125,1048.529
4769,1.324722222,769.592,1013.837,1021.771,847.75,897.125,1048.529
4770,1.325,769.619,1013.781,1021.769,847.765,897.149,1048.529
4771,1.325277778,769.619,1013.781,1021.769,847.765,897.149,1048.529
4772,1.325555556,769.619,1013.781,1021.769,847.765,897.149,1048.529
4773,1.325833333,769.619,1013.781,1021.769,847.765,897.149,1048.529
4774,1.326111111,769.64,1013.92,1021.759,847.774,897.149,1048.533
4775,1.326388889,769.64,1013.92,1021.759,847.774,897.149,1048.533
4776,1.326666667,769.64,1013.92,1021.759,847.774,897.149,1048.533
4777,1.326944444,769.64,1013.92,1021.759,847.774,897.149,1048.533
4778,1.327222222,769.662,1014.333,1021.757,847.798,897.152,1048.528
4779,1.3275,769.662,1014.333,1021.757,847.798,897.152,1048.528
4780,1.327777778,769.662,1014.333,1021.757,847.798,897.152,1048.528
4781,1.328055556,769.674,1014.478,1021.757,847.817,897.15,1048.491
4782,1.328333333,769.674,1014.478,1021.757,847.817,897.15,1048.491
4783,1.328611111,769.674,1014.478,1021.757,847.817,897.15,1048.491
4784,1.328888889,769.674,1014.478,1021.757,847.817,897.15,1048.491
4785,1.329166667,769.71,1014.308,1021.75,847.835,897.203,1048.492
4786,1.329444444,769.71,1014.308,1021.75,847.835,897.203,1048.492
4787,1.329722222,769.71,1014.308,1021.75,847.835,897.203,1048.492
4788,1.33,769.75,1014.113,1021.724,847.845,897.187,1048.452
4789,1.330277778,769.75,1014.113,1021.724,847.845,897.187,1048.452
4790,1.330555556,769.75,1014.113,1021.724,847.845,897.187,1048.452
4791,1.330833333,769.75,1014.113,1021.724,847.845,897.187,1048.452
4792,1.331111111,769.788,1014.018,1021.721,847.867,897.216,1048.464
4793,1.331388889,769.788,1014.018,1021.721,847.867,897.216,1048.464
4794,1.331666667,769.788,1014.018,1021.721,847.867,897.216,1048.464
4795,1.331944444,769.834,1013.679,1021.715,847.892,897.238,1048.453
4796,1.332222222,769.834,1013.679,1021.715,847.892,897.238,1048.453
4797,1.3325,769.834,1013.679,1021.715,847.892,897.238,1048.453
4798,1.332777778,769.834,1013.679,1021.715,847.892,897.238,1048.453
4799,1.333055556,769.872,1013.464,1021.696,847.91,897.268,1048.435
4800,1.333333333,769.872,1013.464,1021.696,847.91,897.268,1048.435
4801,1.333611111,769.872,1013.464,1021.696,847.91,897.268,1048.435
4802,1.333888889,769.886,1013.231,1021.673,847.923,897.233,1048.398
4803,1.334166667,769.886,1013.231,1021.673,847.923,897.233,1048.398
4804,1.334444444,769.886,1013.231,1021.673,847.923,897.233,1048.398
4805,1.334722222,769.886,1013.231,1021.673,847.923,897.233,1048.398
4806,1.335,769.878,1013.114,1021.649,847.935,897.224,1048.34
4807,1.335277778,769.878,1013.114,1021.649,847.935,897.224,1048.34
4808,1.335555556,769.878,1013.114,1021.649,847.935,897.224,1048.34
4809,1.335833333,769.886,1013.034,1021.62,847.962,897.259,1048.287
4810,1.336111111,769.886,1013.034,1021.62,847.962,897.259,1048.287
4811,1.336388889,769.886,1013.034,1021.62,847.962,897.259,1048.287
4812,1.336666667,769.886,1013.034,1021.62,847.962,897.259,1048.287
4813,1.336944444,769.918,1013.039,1021.578,847.982,897.273,1048.233
4814,1.337222222,769.918,1013.039,1021.578,847.982,897.273,1048.233
4815,1.3375,769.918,1013.039,1021.578,847.982,897.273,1048.233
4816,1.337777778,769.923,1012.998,1021.539,847.993,897.264,1048.189
4817,1.338055556,769.923,1012.998,1021.539,847.993,897.264,1048.189
4818,1.338333333,769.923,1012.998,1021.539,847.993,897.264,1048.189
4819,1.338611111,769.923,1012.998,1021.539,847.993,897.264,1048.189
4820,1.338888889,769.95,1012.63,1021.502,848.009,897.326,1048.172
4821,1.339166667,769.95,1012.63,1021.502,848.009,897.326,1048.172
4822,1.339444444,769.95,1012.63,1021.502,848.009,897.326,1048.172
4823,1.339722222,770.002,1012.621,1021.468,848.021,897.287,1048.142
4824,1.34,770.002,1012.621,1021.468,848.021,897.287,1048.142
4825,1.340277778,770.002,1012.621,1021.468,848.021,897.287,1048.142
4826,1.340555556,770.002,1012.621,1021.468,848.021,897.287,1048.142
4827,1.340833333,770.058,1012.758,1021.452,848.039,897.297,1048.089
4828,1.341111111,770.058,1012.758,1021.452,848.039,897.297,1048.089
4829,1.341388889,770.058,1012.758,1021.452,848.039,897.297,1048.089
4830,1.341666667,770.084,1012.902,1021.428,848.046,897.333,1048.132
4831,1.341944444,770.084,1012.902,1021.428,848.046,897.333,1048.132
4832,1.342222222,770.084,1012.902,1021.428,848.046,897.333,1048.132
4833,1.3425,770.099,1012.999,1021.43,848.073,897.326,1048.125
4834,1.342777778,770.099,1012.999,1021.43,848.073,897.326,1048.125
4835,1.343055556,770.099,1012.999,1021.43,848.073,897.326,1048.125
4836,1.343333333,770.099,1012.999,1021.43,848.073,897.326,1048.125
4837,1.343611111,770.123,1012.875,1021.415,848.083,897.343,1048.123
4838,1.343888889,770.123,1012.875,1021.415,848.083,897.343,1048.123
4839,1.344166667,770.123,1012.875,1021.415,848.083,897.343,1048.123
4840,1.344444444,770.168,1012.628,1021.403,848.088,897.332,1048.096
4841,1.344722222,770.168,1012.628,1021.403,848.088,897.332,1048.096
4842,1.345,770.168,1012.628,1021.403,848.088,897.332,1048.096
4843,1.345277778,770.168,1012.628,1021.403,848.088,897.332,1048.096
4844,1.345555556,770.166,1012.427,1021.395,848.107,897.344,1048.077
4845,1.345833333,770.166,1012.427,1021.395,848.107,897.344,1048.077
4846,1.346111111,770.166,1012.427,1021.395,848.107,897.344,1048.077
4847,1.346388889,770.219,1012.265,1021.374,848.118,897.39,1048.068
4848,1.346666667,770.219,1012.265,1021.374,848.118,897.39,1048.068
4849,1.346944444,770.219,1012.265,1021.374,848.118,897.39,1048.068
4850,1.347222222,770.219,1012.265,1021.374,848.118,897.39,1048.068
4851,1.3475,770.229,1011.737,1021.347,848.149,897.378,1048.035
4852,1.347777778,770.229,1011.737,1021.347,848.149,897.378,1048.035
4853,1.348055556,770.229,1011.737,1021.347,848.149,897.378,1048.035
4854,1.348333333,770.254,1011.644,1021.328,848.159,897.386,1047.983
4855,1.348611111,770.254,1011.644,1021.328,848.159,897.386,1047.983
4856,1.348888889,770.254,1011.644,1021.328,848.159,897.386,1047.983
4857,1.349166667,770.254,1011.644,1021.328,848.159,897.386,1047.983
4858,1.349444444,770.25,1011.974,1021.286,848.183,897.366,1047.927
4859,1.349722222,770.25,1011.974,1021.286,848.183,897.366,1047.927
4860,1.35,770.25,1011.974,1021.286,848.183,897.366,1047.927
4861,1.350277778,770.25,1011.974,1021.286,848.183,897.366,1047.927
4862,1.350555556,770.293,1012.34,1021.253,848.198,897.386,1047.88
4863,1.350833333,770.293,1012.34,1021.253,848.198,897.386,1047.88
4864,1.351111111,770.293,1012.34,1021.253,848.198,897.386,1047.88
4865,1.351388889,770.326,1012.735,1021.198,848.195,897.376,1047.8
4866,1.351666667,770.326,1012.735,1021.198,848.195,897.376,1047.8
4867,1.351944444,770.326,1012.735,1021.198,848.195,897.376,1047.8
4868,1.352222222,770.326,1012.735,1021.198,848.195,897.376,1047.8
4869,1.3525,770.342,1012.935,1021.163,848.212,897.412,1047.781
4870,1.352777778,770.342,1012.935,1021.163,848.212,897.412,1047.781
4871,1.353055556,770.342,1012.935,1021.163,848.212,897.412,1047.781
4872,1.353333333,770.325,1012.883,1021.117,848.216,897.358,1047.726
4873,1.353611111,770.325,1012.883,1021.117,848.216,897.358,1047.726
4874,1.353888889,770.325,1012.883,1021.117,848.216,897.358,1047.726
4875,1.354166667,770.325,1012.883,1021.117,848.216,897.358,1047.726
4876,1.354444444,770.352,1013.025,1021.08,848.231,897.391,1047.751
4877,1.354722222,770.352,1013.025,1021.08,848.231,897.391,1047.751
4878,1.355,770.352,1013.025,1021.08,848.231,897.391,1047.751
4879,1.355277778,770.385,1013.209,1021.069,848.233,897.385,1047.723
4880,1.355555556,770.385,1013.209,1021.069,848.233,897.385,1047.723
4881,1.355833333,770.385,1013.209,1021.069,848.233,897.385,1047.723
4882,1.356111111,770.385,1013.209,1021.069,848.233,897.385,1047.723
4883,1.356388889,770.434,1013.305,1021.072,848.255,897.402,1047.749
4884,1.356666667,770.434,1013.305,1021.072,848.255,897.402,1047.749
4885,1.356944444,770.434,1013.305,1021.072,848.255,897.402,1047.749
4886,1.357222222,770.444,1013.138,1021.065,848.253,897.361,1047.762
4887,1.3575,770.444,1013.138,1021.065,848.253,897.361,1047.762
4888,1.357777778,770.444,1013.138,1021.065,848.253,897.361,1047.762
4889,1.358055556,770.444,1013.138,1021.065,848.253,897.361,1047.762
4890,1.358333333,770.443,1013.237,1021.083,848.257,897.377,1047.805
4891,1.358611111,770.443,1013.237,1021.083,848.257,897.377,1047.805
4892,1.358888889,770.443,1013.237,1021.083,848.257,897.377,1047.805
4893,1.359166667,770.478,1013.406,1021.107,848.275,897.414,1047.865
4894,1.359444444,770.478,1013.406,1021.107,848.275,897.414,1047.865
4895,1.359722222,770.478,1013.406,1021.107,848.275,897.414,1047.865
4896,1.36,770.478,1013.406,1021.107,848.275,897.414,1047.865
4897,1.360277778,770.483,1013.428,1021.133,848.275,897.397,1047.884
4898,1.360555556,770.483,1013.428,1021.133,848.275,897.397,1047.884
4899,1.360833333,770.483,1013.428,1021.133,848.275,897.397,1047.884
4900,1.361111111,770.525,1013.434,1021.161,848.291,897.392,1047.918
4901,1.361388889,770.525,1013.434,1021.161,848.291,897.392,1047.918
4902,1.361666667,770.525,1013.434,1021.161,848.291,897.392,1047.918
4903,1.361944444,770.525,1013.434,1021.161,848.291,897.392,1047.918
4904,1.362222222,770.543,1013.587,1021.188,848.288,897.409,1047.957
4905,1.3625,770.543,1013.587,1021.188,848.288,897.409,1047.957
4906,1.362777778,770.543,1013.587,1021.188,848.288,897.409,1047.957
4907,1.363055556,770.597,1013.254,1021.224,848.307,897.437,1048.014
4908,1.363333333,770.597,1013.254,1021.224,848.307,897.437,1048.014
4909,1.363611111,770.597,1013.254,1021.224,848.307,897.437,1048.014
4910,1.363888889,770.597,1013.254,1021.224,848.307,897.437,1048.014
4911,1.364166667,770.593,1013.157,1021.252,848.312,897.415,1048.047
4912,1.364444444,770.593,1013.157,1021.252,848.312,897.415,1048.047
4913,1.364722222,770.593,1013.157,1021.252,848.312,897.415,1048.047
4914,1.365,770.6,1013.122,1021.277,848.34,897.432,1048.059
4915,1.365277778,770.6,1013.122,1021.277,848.34,897.432,1048.059
4916,1.365555556,770.6,1013.122,1021.277,848.34,897.432,1048.059
4917,1.365833333,770.6,1013.122,1021.277,848.34,897.432,1048.059
4918,1.366111111,770.61,1013.047,1021.292,848.346,897.435,1048.052
4919,1.366388889,770.61,1013.047,1021.292,848.346,897.435,1048.052
4920,1.366666667,770.61,1013.047,1021.292,848.346,897.435,1048.052
4921,1.366944444,770.658,1012.951,1021.311,848.361,897.454,1048.091
4922,1.367222222,770.658,1012.951,1021.311,848.361,897.454,1048.091
4923,1.3675,770.658,1012.951,1021.311,848.361,897.454,1048.091
4924,1.367777778,770.658,1012.951,1021.311,848.361,897.454,1048.091
4925,1.368055556,770.676,1012.607,1021.298,848.374,897.454,1048.075
4926,1.368333333,770.676,1012.607,1021.298,848.374,897.454,1048.075
4927,1.368611111,770.676,1012.607,1021.298,848.374,897.454,1048.075
4928,1.368888889,770.697,1012.475,1021.299,848.381,897.482,1048.045
4929,1.369166667,770.697,1012.475,1021.299,848.381,897.482,1048.045
4930,1.369444444,770.697,1012.475,1021.299,848.381,897.482,1048.045
4931,1.369722222,770.697,1012.475,1021.299,848.381,897.482,1048.045
4932,1.37,770.725,1012.592,1021.309,848.413,897.496,1048.069
4933,1.370277778,770.725,1012.592,1021.309,848.413,897.496,1048.069
4934,1.370555556,770.725,1012.592,1021.309,848.413,897.496,1048.069
4935,1.370833333,770.7,1012.655,1021.302,848.431,897.499,1048.049
4936,1.371111111,770.7,1012.655,1021.302,848.431,897.499,1048.049
4937,1.371388889,770.7,1012.655,1021.302,848.431,897.499,1048.049
4938,1.371666667,770.7,1012.655,1021.302,848.431,897.499,1048.049
4939,1.371944444,770.752,1012.799,1021.275,848.441,897.517,1047.998
4940,1.372222222,770.752,1012.799,1021.275,848.441,897.517,1047.998
4941,1.3725,770.752,1012.799,1021.275,848.441,897.517,1047.998
4942,1.372777778,770.803,1013.138,1021.272,848.47,897.543,1047.995
4943,1.373055556,770.803,1013.138,1021.272,848.47,897.543,1047.995
4944,1.373333333,770.803,1013.138,1021.272,848.47,897.543,1047.995
4945,1.373611111,770.803,1013.138,1021.272,848.47,897.543,1047.995
4946,1.373888889,770.835,1013.342,1021.258,848.492,897.565,1047.979
4947,1.374166667,770.835,1013.342,1021.258,848.492,897.565,1047.979
4948,1.374444444,770.835,1013.342,1021.258,848.492,897.565,1047.979
4949,1.374722222,770.835,1013.342,1021.258,848.492,897.565,1047.979
4950,1.375,770.878,1013.168,1021.248,848.508,897.594,1047.992
4951,1.375277778,770.878,1013.168,1021.248,848.508,897.594,1047.992
4952,1.375555556,770.878,1013.168,1021.248,848.508,897.594,1047.992
4953,1.375833333,770.907,1013.127,1021.237,848.527,897.639,1047.986
4954,1.376111111,770.907,1013.127,1021.237,848.527,897.639,1047.986
4955,1.376388889,770.907,1013.127,1021.237,848.527,897.639,1047.986
4956,1.376666667,770.907,1013.127,1021.237,848.527,897.639,1047.986
4957,1.376944444,770.908,1012.802,1021.228,848.551,897.638,1047.969
4958,1.377222222,770.908,1012.802,1021.228,848.551,897.638,1047.969
4959,1.3775,770.908,1012.802,1021.228,848.551,897.638,1047.969
4960,1.377777778,770.954,1012.7,1021.221,848.565,897.608,1047.906
4961,1.378055556,770.954,1012.7,1021.221,848.565,897.608,1047.906
4962,1.378333333,770.954,1012.7,1021.221,848.565,897.608,1047.906
4963,1.378611111,770.981,1012.606,1021.196,848.58,897.667,1047.925
4964,1.378888889,770.981,1012.606,1021.196,848.58,897.667,1047.925
4965,1.379166667,770.981,1012.606,1021.196,848.58,897.667,1047.925
4966,1.379444444,770.981,1012.606,1021.196,848.58,897.667,1047.925
4967,1.379722222,770.963,1012.566,1021.19,848.596,897.637,1047.888
4968,1.38,770.963,1012.566,1021.19,848.596,897.637,1047.888
4969,1.380277778,770.963,1012.566,1021.19,848.596,897.637,1047.888
4970,1.380555556,770.963,1012.566,1021.19,848.596,897.637,1047.888
4971,1.380833333,770.95,1012.666,1021.175,848.61,897.629,1047.853
4972,1.381111111,770.95,1012.666,1021.175,848.61,897.629,1047.853
4973,1.381388889,770.95,1012.666,1021.175,848.61,897.629,1047.853
4974,1.381666667,770.932,1012.98,1021.146,848.633,897.632,1047.794
4975,1.381944444,770.932,1012.98,1021.146,848.633,897.632,1047.794
4976,1.382222222,770.932,1012.98,1021.146,848.633,897.632,1047.794
4977,1.3825,770.932,1012.98,1021.146,848.633,897.632,1047.794
4978,1.382777778,770.972,1013.3,1021.123,848.647,897.662,1047.786
4979,1.383055556,770.972,1013.3,1021.123,848.647,897.662,1047.786
4980,1.383333333,770.972,1013.3,1021.123,848.647,897.662,1047.786
4981,1.383611111,771.027,1013.313,1021.103,848.657,897.679,1047.785
4982,1.383888889,771.027,1013.313,1021.103,848.657,897.679,1047.785
4983,1.384166667,771.027,1013.313,1021.103,848.657,897.679,1047.785
4984,1.384444444,771.027,1013.313,1021.103,848.657,897.679,1047.785
4985,1.384722222,771.033,1013.221,1021.104,848.679,897.677,1047.795
4986,1.385,771.033,1013.221,1021.104,848.679,897.677,1047.795
4987,1.385277778,771.033,1013.221,1021.104,848.679,897.677,1047.795
4988,1.385555556,771.053,1013.155,1021.096,848.69,897.673,1047.805
4989,1.385833333,771.053,1013.155,1021.096,848.69,897.673,1047.805
4990,1.386111111,771.053,1013.155,1021.096,848.69,897.673,1047.805
4991,1.386388889,771.053,1013.155,1021.096,848.69,897.673,1047.805
4992,1.386666667,771.091,1013.232,1021.123,848.693,897.693,1047.861
4993,1.386944444,771.091,1013.232,1021.123,848.693,897.693,1047.861
4994,1.387222222,771.091,1013.232,1021.123,848.693,897.693,1047.861
4995,1.3875,771.096,1012.997,1021.14,848.709,897.701,1047.92
4996,1.387777778,771.096,1012.997,1021.14,848.709,897.701,1047.92
4997,1.388055556,771.096,1012.997,1021.14,848.709,897.701,1047.92
4998,1.388333333,771.096,1012.997,1021.14,848.709,897.701,1047.92
4999,1.388611111,771.114,1012.943,1021.167,848.713,897.706,1047.974
5000,1.388888889,771.114,1012.943,1021.167,848.713,897.706,1047.974
5001,1.389166667,771.114,1012.943,1021.167,848.713,897.706,1047.974
5002,1.389444444,771.153,1012.95,1021.228,848.731,897.709,1048.036
5003,1.389722222,771.153,1012.95,1021.228,848.731,897.709,1048.036
5004,1.39,771.153,1012.95,1021.228,848.731,897.709,1048.036
5005,1.390277778,771.153,1012.95,1021.228,848.731,897.709,1048.036
5006,1.390555556,771.187,1013.128,1021.259,848.746,897.738,1048.089
5007,1.390833333,771.187,1013.128,1021.259,848.746,897.738,1048.089
5008,1.391111111,771.187,1013.128,1021.259,848.746,897.738,1048.089
5009,1.391388889,771.215,1013.407,1021.284,848.749,897.744,1048.115
5010,1.391666667,771.215,1013.407,1021.284,848.749,897.744,1048.115
5011,1.391944444,771.215,1013.407,1021.284,848.749,897.744,1048.115
5012,1.392222222,771.215,1013.407,1021.284,848.749,897.744,1048.115
5013,1.3925,771.254,1013.414,1021.329,848.767,897.793,1048.162
5014,1.392777778,771.254,1013.414,1021.329,848.767,897.793,1048.162
5015,1.393055556,771.254,1013.414,1021.329,848.767,897.793,1048.162
5016,1.393333333,771.289,1013.094,1021.348,848.795,897.814,1048.202
5017,1.393611111,771.289,1013.094,1021.348,848.795,897.814,1048.202
5018,1.393888889,771.289,1013.094,1021.348,848.795,897.814,1048.202
5019,1.394166667,771.289,1013.094,1021.348,848.795,897.814,1048.202
5020,1.394444444,771.307,1012.957,1021.368,848.809,897.799,1048.189
5021,1.394722222,771.307,1012.957,1021.368,848.809,897.799,1048.189
5022,1.395,771.307,1012.957,1021.368,848.809,897.799,1048.189
5023,1.395277778,771.304,1012.823,1021.364,848.817,897.807,1048.148
5024,1.395555556,771.304,1012.823,1021.364,848.817,897.807,1048.148
5025,1.395833333,771.304,1012.823,1021.364,848.817,897.807,1048.148
5026,1.396111111,771.304,1012.823,1021.364,848.817,897.807,1048.148
5027,1.396388889,771.287,1013.021,1021.365,848.841,897.822,1048.127
5028,1.396666667,771.287,1013.021,1021.365,848.841,897.822,1048.127
5029,1.396944444,771.287,1013.021,1021.365,848.841,897.822,1048.127
5030,1.397222222,771.347,1013.268,1021.37,848.863,897.859,1048.118
5031,1.3975,771.347,1013.268,1021.37,848.863,897.859,1048.118
5032,1.397777778,771.347,1013.268,1021.37,848.863,897.859,1048.118
5033,1.398055556,771.347,1013.268,1021.37,848.863,897.859,1048.118
5034,1.398333333,771.401,1013.071,1021.361,848.883,897.904,1048.103
5035,1.398611111,771.401,1013.071,1021.361,848.883,897.904,1048.103
5036,1.398888889,771.401,1013.071,1021.361,848.883,897.904,1048.103
5037,1.399166667,771.408,1012.687,1021.355,848.911,897.875,1048.105
5038,1.399444444,771.408,1012.687,1021.355,848.911,897.875,1048.105
5039,1.399722222,771.408,1012.687,1021.355,848.911,897.875,1048.105
5040,1.4,771.408,1012.687,1021.355,848.911,897.875,1048.105
5041,1.400277778,771.417,1012.38,1021.346,848.922,897.916,1048.082
5042,1.400555556,771.417,1012.38,1021.346,848.922,897.916,1048.082
5043,1.400833333,771.417,1012.38,1021.346,848.922,897.916,1048.082
5044,1.401111111,771.444,1012.228,1021.333,848.948,897.935,1048.096
5045,1.401388889,771.444,1012.228,1021.333,848.948,897.935,1048.096
